transaction_id,transaction_date,product_id,product_name,product_category,unit_price,quantity,total_sales,store_id,store_location,customer_id,customer_age,customer_gender,payment_method,seasonal_factor,discount_applied,is_weekend,time_of_day
T2715158,2023-12-11 12:47:03.568660,P3170,Dress,Clothing,34.71,1,61.44,S3,Los Angeles,C66489,34,F,Credit Card,1.77,False,False,Afternoon
T7463219,2022-01-22 18:32:35.241576,P1202,T-Shirt,Clothing,31.58,5,145.27,S10,Houston,C60829,38,M,Debit Card,0.92,False,True,Evening
T5511711,2022-07-19 12:54:21.905238,P5933,Vegetables,Groceries,9.57,2,19.71,S9,Houston,C29127,37,M,Credit Card,1.03,True,False,Afternoon
T4280754,2022-12-22 16:17:39.374989,P8501,Jacket,Clothing,159.79,3,647.15,S4,Los Angeles,C49932,43,F,Credit Card,1.35,False,False,Afternoon
T3283789,2023-11-14 16:21:40.092708,P5922,Fruits,Groceries,12.26,3,53.7,S11,Miami,C36326,35,F,Credit Card,1.46,False,False,Afternoon
T5067204,2022-02-02 17:39:05.103055,P6339,Tablet,Electronics,1456.22,1,1514.47,S13,Chicago,C61502,49,F,Credit Card,1.04,False,False,Afternoon
T8744735,2023-10-23 13:17:21.277988,P4434,Chair,Home Goods,304.27,1,316.44,S15,Chicago,C19064,32,F,Cash,1.04,False,False,Afternoon
T9040224,2023-10-01 16:43:02.255295,P7566,Dress,Clothing,59.77,2,124.32,S18,Miami,C64827,62,M,Debit Card,1.04,False,True,Afternoon
T3790696,2022-06-06 15:44:50.200589,P1725,Decor,Home Goods,305.03,3,768.68,S19,Houston,C53463,41,F,Mobile Pay,0.84,False,False,Afternoon
T7276684,2023-08-21 16:06:21.128579,P7408,Headphones,Electronics,410.8,2,838.03,S15,Miami,C75597,26,M,Credit Card,1.02,False,False,Afternoon
T6755703,2022-09-25 10:30:16.054269,P8460,Tablet,Electronics,1388.77,1,1485.98,S7,Miami,C73298,24,M,Credit Card,1.07,False,True,Morning
T3757404,2023-05-02 16:52:45.331399,P4996,Tablet,Electronics,437.18,1,463.41,S17,Los Angeles,C82339,39,F,Credit Card,1.06,True,False,Afternoon
T4310554,2022-02-14 08:58:08.709886,P8365,Fruits,Groceries,2.97,4,12.24,S19,Houston,C60965,32,M,Credit Card,1.03,True,False,Morning
T4306357,2022-03-14 13:33:11.084752,P8496,Headphones,Electronics,980.27,2,1784.09,S4,Chicago,C97910,42,M,Cash,0.91,True,False,Afternoon
T3894531,2023-07-07 18:40:28.465389,P5873,Jacket,Clothing,128.09,5,544.38,S20,Miami,C21108,39,F,Debit Card,0.85,False,False,Evening
T3313029,2022-05-26 20:28:48.930141,P7286,Jeans,Clothing,50.05,2,97.1,S14,Los Angeles,C73788,34,M,Debit Card,0.97,True,False,Evening
T7023677,2023-12-13 15:10:15.374230,P1157,Bread,Groceries,6.14,4,33.65,S16,Los Angeles,C35575,26,F,Cash,1.37,True,False,Afternoon
T3806047,2023-05-30 16:34:14.723553,P2354,Decor,Home Goods,333.47,1,333.47,S19,New York,C38905,19,M,Credit Card,1.0,False,False,Afternoon
T2899365,2022-06-19 14:14:40.321145,P2871,Jeans,Clothing,159.44,5,876.92,S9,Miami,C58085,30,F,Debit Card,1.1,False,True,Afternoon
T5994727,2023-10-03 10:48:31.711796,P1528,Vegetables,Groceries,4.06,4,14.94,S15,Chicago,C55688,43,F,Cash,0.92,False,False,Morning
T8183451,2022-10-25 11:28:38.563385,P3719,Lamp,Home Goods,392.3,1,415.84,S20,Los Angeles,C37082,37,M,Cash,1.06,False,False,Morning
T5485272,2023-12-22 10:36:22.417066,P9428,Dress,Clothing,125.42,2,348.67,S4,Los Angeles,C63948,22,M,Cash,1.39,False,False,Morning
T7588425,2023-07-05 12:38:19.324015,P9019,Chair,Home Goods,356.68,1,306.74,S5,Miami,C92890,36,M,Credit Card,0.86,False,False,Afternoon
T7191986,2023-06-01 14:24:04.438205,P8449,Jacket,Clothing,28.97,1,27.81,S16,Chicago,C86278,38,F,Credit Card,0.96,False,False,Afternoon
T9966154,2023-12-06 09:28:39.319228,P7516,Milk,Groceries,11.23,4,70.97,S7,Houston,C37767,26,F,Credit Card,1.58,False,False,Morning
T1812172,2023-07-22 15:53:44.431086,P1752,Smartwatch,Electronics,909.11,1,900.02,S4,Houston,C12134,36,F,Credit Card,0.99,False,True,Afternoon
T5597283,2022-06-12 12:28:22.016308,P2529,Jacket,Clothing,52.43,2,120.59,S12,Chicago,C20803,35,F,Credit Card,1.15,False,True,Afternoon
T2530068,2023-07-02 14:45:27.545126,P2559,Chair,Home Goods,44.86,3,146.69,S1,Los Angeles,C72496,23,M,Credit Card,1.09,False,True,Afternoon
T3217531,2023-12-26 13:33:11.135410,P8826,Milk,Groceries,1.11,3,5.63,S3,Los Angeles,C60209,38,M,Credit Card,1.69,False,False,Afternoon
T3233823,2022-08-30 13:08:23.375328,P3340,Milk,Groceries,5.39,3,13.74,S3,Miami,C83831,40,F,Credit Card,0.85,False,False,Afternoon
T4644760,2023-02-18 12:28:56.206575,P2420,Jeans,Clothing,131.19,2,283.37,S4,Los Angeles,C26142,45,M,Debit Card,1.08,False,True,Afternoon
T5780177,2023-08-06 16:22:13.034819,P1439,Bedding,Home Goods,399.72,1,423.7,S10,Los Angeles,C77862,45,F,Debit Card,1.06,False,True,Afternoon
T2191383,2022-08-10 13:47:44.431108,P9655,T-Shirt,Clothing,112.0,2,224.0,S1,Chicago,C51480,21,F,Credit Card,1.0,True,False,Afternoon
T2014499,2022-07-30 16:23:19.055567,P7520,Jeans,Clothing,124.88,1,101.15,S17,Chicago,C92388,25,M,Debit Card,0.81,True,True,Afternoon
T9578269,2023-11-09 16:27:22.840036,P4329,Milk,Groceries,9.97,5,78.26,S5,Miami,C52827,40,M,Credit Card,1.57,False,False,Afternoon
T2446410,2022-11-17 14:35:53.886356,P8118,Milk,Groceries,5.34,4,35.03,S4,Houston,C90254,40,M,Debit Card,1.64,False,False,Afternoon
T5349442,2022-12-17 11:11:40.400854,P3735,Jeans,Clothing,29.68,2,96.16,S12,Los Angeles,C45227,40,F,Debit Card,1.62,True,True,Morning
T2293020,2022-02-06 11:49:44.689100,P9128,Bedding,Home Goods,407.41,1,370.74,S15,Miami,C57202,73,F,Credit Card,0.91,False,True,Morning
T2934976,2022-10-24 17:30:48.151185,P4742,Chair,Home Goods,196.49,3,618.94,S17,New York,C15772,40,F,Cash,1.05,False,False,Afternoon
T8035849,2022-06-11 10:15:43.362633,P4678,Headphones,Electronics,636.17,1,744.32,S11,Los Angeles,C64559,46,F,Cash,1.17,False,True,Morning
T9653253,2023-05-18 11:09:52.410480,P1752,T-Shirt,Clothing,120.73,1,120.73,S13,New York,C70960,44,M,Cash,1.0,False,False,Morning
T6098752,2023-12-18 17:27:00.332316,P4974,Eggs,Groceries,5.58,5,41.01,S15,Chicago,C87554,41,M,Mobile Pay,1.47,False,False,Afternoon
T1160974,2023-12-01 13:46:43.727474,P6488,Chair,Home Goods,92.27,4,446.59,S1,Houston,C50306,31,F,Credit Card,1.21,False,False,Afternoon
T4883465,2023-02-25 08:58:34.694322,P9515,Jeans,Clothing,74.14,1,80.81,S14,Chicago,C70091,42,M,Mobile Pay,1.09,True,True,Morning
T3192921,2022-08-07 14:12:00.142170,P4879,Smartphone,Electronics,807.6,1,775.3,S10,Chicago,C51288,27,M,Cash,0.96,False,True,Afternoon
T2828260,2023-07-27 18:00:10.193793,P3546,Dress,Clothing,73.84,3,197.15,S4,Los Angeles,C68925,32,M,Credit Card,0.89,False,False,Evening
T6103880,2022-05-01 16:07:54.145398,P1660,Jeans,Clothing,83.81,4,318.48,S7,Chicago,C29441,30,F,Credit Card,0.95,True,True,Afternoon
T5191831,2022-12-03 13:22:35.988414,P2551,T-Shirt,Clothing,98.2,3,497.87,S15,New York,C28322,35,F,Credit Card,1.69,True,True,Afternoon
T5342289,2023-04-25 10:53:11.057784,P2228,Bread,Groceries,2.83,4,10.98,S1,New York,C35919,58,F,Cash,0.97,False,False,Morning
T8267158,2022-08-01 10:18:30.950397,P7471,Jeans,Clothing,32.02,3,81.65,S16,New York,C60165,18,M,Debit Card,0.85,False,False,Morning
T9370012,2023-01-19 18:41:35.710081,P7750,Laptop,Electronics,1165.89,1,1154.23,S18,Houston,C17992,41,F,Credit Card,0.99,True,False,Evening
T1327658,2022-01-31 12:07:05.397040,P7266,Jacket,Clothing,51.9,5,246.52,S12,Houston,C81371,18,F,Debit Card,0.95,False,False,Afternoon
T5713268,2023-08-15 19:59:04.889644,P1959,Sneakers,Clothing,91.75,4,333.97,S16,Miami,C56849,30,M,Debit Card,0.91,True,False,Evening
T1937991,2022-08-26 16:48:57.551333,P4594,Chair,Home Goods,68.06,2,123.87,S19,Houston,C56504,45,F,Cash,0.91,False,False,Afternoon
T3384080,2023-04-24 12:11:05.827420,P4084,Headphones,Electronics,982.95,1,1061.59,S16,Miami,C50508,35,F,Credit Card,1.08,True,False,Afternoon
T3189251,2022-08-17 10:05:51.651919,P6582,Smartwatch,Electronics,406.33,1,325.06,S6,Chicago,C17806,24,M,Credit Card,0.8,False,False,Morning
T7636992,2023-12-06 10:15:56.445306,P2655,Bread,Groceries,11.84,5,101.82,S11,Chicago,C52284,27,M,Credit Card,1.72,False,False,Morning
T3941912,2023-07-08 15:35:36.366371,P7199,Tablet,Electronics,966.86,3,3074.61,S10,Chicago,C26691,41,M,Credit Card,1.06,True,True,Afternoon
T4706007,2023-05-04 10:44:31.766327,P2705,Cookware,Home Goods,342.69,2,692.23,S16,Los Angeles,C53406,27,F,Debit Card,1.01,True,False,Morning
T6632941,2022-06-29 13:22:24.930858,P8317,Chair,Home Goods,325.37,3,1103.0,S1,Chicago,C37483,37,F,Credit Card,1.13,False,False,Afternoon
T7946088,2023-11-01 11:22:40.622633,P9078,Smartphone,Electronics,1108.58,1,1618.53,S13,Chicago,C81568,35,M,Credit Card,1.46,False,False,Morning
T6347182,2022-05-03 16:22:21.216179,P5278,Vegetables,Groceries,9.1,2,16.93,S4,New York,C54801,28,M,Credit Card,0.93,True,False,Afternoon
T1519979,2022-11-06 18:33:00.075401,P8066,T-Shirt,Clothing,116.2,1,162.68,S6,Miami,C66911,56,F,Credit Card,1.4,False,True,Evening
T5723173,2022-09-18 08:52:11.511168,P5872,Laptop,Electronics,1464.16,1,1478.8,S8,New York,C16505,41,F,Credit Card,1.01,False,True,Morning
T1431773,2022-08-16 14:18:20.410920,P4390,Jacket,Clothing,30.39,3,72.94,S6,Chicago,C20739,18,M,Credit Card,0.8,True,False,Afternoon
T7399588,2023-06-06 11:19:00.075829,P7052,Fruits,Groceries,7.85,3,19.78,S6,Houston,C15848,36,M,Credit Card,0.84,False,False,Morning
T7945543,2022-04-22 17:16:15.468330,P4727,Headphones,Electronics,711.96,1,740.44,S18,New York,C60738,28,F,Cash,1.04,True,False,Afternoon
T7623718,2023-10-03 12:11:43.116487,P1568,Sneakers,Clothing,142.11,4,574.12,S17,Miami,C77740,43,M,Cash,1.01,False,False,Afternoon
T8103052,2023-07-14 12:07:13.895340,P2283,Cookware,Home Goods,102.98,2,245.09,S14,Los Angeles,C92211,27,M,Credit Card,1.19,False,False,Afternoon
T5633880,2022-08-28 17:40:12.552381,P9514,Eggs,Groceries,13.75,1,11.41,S15,New York,C91665,33,F,Debit Card,0.83,False,True,Afternoon
T2681144,2022-12-02 17:17:12.240272,P2730,Milk,Groceries,6.8,2,20.94,S19,New York,C47498,40,F,Cash,1.54,False,False,Afternoon
T7760781,2022-12-10 18:37:26.668289,P3356,Cookware,Home Goods,146.79,4,904.23,S20,Miami,C99235,43,M,Debit Card,1.54,False,True,Evening
T6668452,2022-06-21 11:00:32.364551,P5965,Headphones,Electronics,1066.72,1,1056.05,S10,Chicago,C74437,22,M,Cash,0.99,False,False,Morning
T2497984,2022-10-10 10:54:54.716907,P4079,Bread,Groceries,2.88,4,12.1,S15,Los Angeles,C63368,31,F,Debit Card,1.05,False,False,Morning
T9796063,2022-11-15 11:24:14.448355,P1474,Eggs,Groceries,8.74,5,72.98,S6,Los Angeles,C36309,30,M,Cash,1.67,True,False,Morning
T9474614,2022-10-05 15:17:56.108479,P7503,Tablet,Electronics,170.78,3,532.83,S4,New York,C41711,28,F,Credit Card,1.04,False,False,Afternoon
T2516524,2023-07-25 17:11:00.175776,P5670,Cookware,Home Goods,301.7,1,262.48,S1,Houston,C16507,52,F,Credit Card,0.87,False,False,Afternoon
T1336422,2023-08-26 15:22:58.289879,P1145,Bread,Groceries,13.0,2,27.82,S16,Los Angeles,C94852,39,M,Credit Card,1.07,False,True,Afternoon
T8700708,2023-03-21 10:14:16.271790,P5128,Headphones,Electronics,1097.84,2,2107.85,S7,Houston,C49602,22,F,Debit Card,0.96,False,False,Morning
T5742531,2023-06-14 16:37:26.756120,P5890,Smartwatch,Electronics,1499.2,3,5127.26,S4,Houston,C18367,44,F,Credit Card,1.14,False,False,Afternoon
T1952520,2022-10-28 14:40:48.167324,P7620,Dress,Clothing,63.31,3,178.53,S11,Los Angeles,C13336,56,M,Debit Card,0.94,False,False,Afternoon
T4186247,2023-09-10 10:08:17.850773,P6622,Bedding,Home Goods,455.32,1,478.09,S8,Miami,C93665,45,F,Debit Card,1.05,False,True,Morning
T4071377,2022-09-02 15:32:59.475739,P6499,Jeans,Clothing,144.94,5,681.22,S3,Los Angeles,C56567,19,F,Credit Card,0.94,True,False,Afternoon
T8894293,2022-07-30 13:25:10.601188,P1879,Cookware,Home Goods,398.28,1,358.45,S19,Miami,C91350,30,F,Credit Card,0.9,False,True,Afternoon
T3529642,2022-04-18 18:58:59.324242,P3250,Decor,Home Goods,77.51,4,313.14,S7,Chicago,C63633,47,F,Mobile Pay,1.01,False,False,Evening
T3966618,2023-11-20 13:34:47.077512,P6134,Cookware,Home Goods,88.75,2,296.43,S2,New York,C69251,27,F,Credit Card,1.67,False,False,Afternoon
T8197852,2022-06-29 12:36:26.194964,P8821,Fruits,Groceries,11.99,1,10.19,S13,New York,C14944,39,M,Debit Card,0.85,False,False,Afternoon
T5174559,2022-03-28 12:48:45.406224,P4707,Milk,Groceries,13.49,5,63.4,S12,Chicago,C26899,42,F,Credit Card,0.94,False,False,Afternoon
T9793234,2023-07-15 11:45:50.410054,P6535,Dress,Clothing,45.9,1,42.23,S14,Los Angeles,C54922,25,F,Mobile Pay,0.92,False,True,Morning
T4543184,2023-08-21 08:52:14.938662,P1359,Jeans,Clothing,45.5,4,147.42,S19,Miami,C32149,34,F,Credit Card,0.81,False,False,Morning
T1331211,2022-05-21 10:24:30.099427,P1790,Bedding,Home Goods,351.18,1,358.2,S4,Houston,C68237,18,F,Credit Card,1.02,True,True,Morning
T2694160,2023-10-28 18:31:08.638809,P9524,Jacket,Clothing,144.85,2,301.29,S9,Miami,C89381,24,M,Debit Card,1.04,False,True,Evening
T4351238,2023-01-06 11:08:11.680532,P5308,T-Shirt,Clothing,98.68,5,453.93,S17,Los Angeles,C56913,32,F,Debit Card,0.92,True,False,Morning
T1213899,2023-04-18 08:00:38.516837,P2458,Smartphone,Electronics,867.39,3,2706.26,S4,Miami,C97690,22,M,Credit Card,1.04,False,False,Morning
T5966428,2023-10-10 19:27:31.612917,P5327,Decor,Home Goods,56.02,1,60.5,S15,New York,C23082,51,F,Cash,1.08,False,False,Evening
T3321873,2022-05-19 08:08:07.633484,P3793,Bedding,Home Goods,173.61,3,515.62,S11,Chicago,C67372,20,M,Mobile Pay,0.99,True,False,Morning
T7471232,2022-02-15 14:56:52.994866,P8835,Eggs,Groceries,12.41,2,22.83,S14,Los Angeles,C24818,30,F,Credit Card,0.92,False,False,Afternoon
T7371160,2023-03-24 09:57:04.742195,P6875,Bread,Groceries,2.45,5,12.25,S20,New York,C99714,36,M,Cash,1.0,False,False,Morning
T9804983,2023-10-04 12:30:06.280812,P4669,Lamp,Home Goods,446.05,1,405.91,S11,Miami,C78564,49,M,Debit Card,0.91,False,False,Afternoon
T1915467,2023-10-25 11:27:41.802318,P1190,Bread,Groceries,7.75,4,28.83,S6,Miami,C71510,20,F,Cash,0.93,False,False,Morning
T7352484,2022-01-04 18:33:34.265940,P7607,Lamp,Home Goods,380.69,1,369.27,S8,New York,C70174,46,F,Credit Card,0.97,False,False,Evening
T1298116,2023-05-17 08:34:40.990068,P2681,Milk,Groceries,12.99,4,49.88,S13,Houston,C14696,35,F,Debit Card,0.96,False,False,Morning
T8653898,2022-06-03 20:26:21.804170,P6584,Smartphone,Electronics,1208.5,3,3843.03,S12,New York,C39218,25,F,Cash,1.06,False,False,Evening
T6958243,2022-07-20 20:44:47.755591,P5783,Sneakers,Clothing,107.09,3,350.18,S18,Miami,C59006,39,M,Debit Card,1.09,True,False,Evening
T3025778,2022-05-09 10:57:34.750784,P7437,Laptop,Electronics,1250.57,2,2451.12,S7,Houston,C34979,36,M,Debit Card,0.98,False,False,Morning
T9459031,2023-11-20 19:37:36.696965,P3205,Tablet,Electronics,165.1,5,1048.38,S16,New York,C79515,28,F,Debit Card,1.27,False,False,Evening
T3913368,2023-10-05 12:53:41.965283,P3103,Fruits,Groceries,12.74,4,55.04,S4,Houston,C96182,35,F,Debit Card,1.08,False,False,Afternoon
T7675150,2023-11-10 10:19:07.885395,P6617,Decor,Home Goods,443.07,1,695.62,S10,Houston,C27481,31,M,Credit Card,1.57,False,False,Morning
T4646403,2022-10-06 14:34:16.493591,P4291,Vegetables,Groceries,5.18,5,27.71,S7,Miami,C48086,36,F,Debit Card,1.07,False,False,Afternoon
T8004117,2022-03-05 12:45:06.676416,P9747,Bread,Groceries,8.05,3,25.12,S10,Houston,C11673,41,F,Debit Card,1.04,False,True,Afternoon
T5808610,2023-05-18 15:41:52.807403,P5105,Laptop,Electronics,174.29,1,163.83,S5,New York,C48684,50,M,Credit Card,0.94,False,False,Afternoon
T4986190,2022-11-15 18:02:23.987683,P9370,Jacket,Clothing,33.96,5,292.06,S10,New York,C60014,22,F,Credit Card,1.72,False,False,Evening
T8433377,2022-03-05 19:40:11.171857,P4695,Bedding,Home Goods,483.6,1,507.78,S12,Miami,C81645,56,F,Debit Card,1.05,False,True,Evening
T3002424,2023-02-19 13:49:52.680023,P7180,Bread,Groceries,4.35,2,9.57,S2,Houston,C46583,18,F,Debit Card,1.1,True,True,Afternoon
T6412833,2022-03-22 08:14:00.335649,P1833,Smartwatch,Electronics,1284.42,1,1271.58,S20,Chicago,C74297,33,M,Debit Card,0.99,False,False,Morning
T7768215,2022-08-30 18:22:35.783679,P2506,Headphones,Electronics,835.55,3,2531.72,S12,Los Angeles,C37964,40,M,Debit Card,1.01,False,False,Evening
T6805039,2022-09-14 15:23:32.161109,P8301,Smartwatch,Electronics,842.7,3,2679.79,S8,Miami,C91412,37,M,Credit Card,1.06,False,False,Afternoon
T1414493,2023-04-15 15:53:29.203258,P9468,Headphones,Electronics,633.92,2,1166.41,S12,Miami,C76680,28,F,Credit Card,0.92,False,True,Afternoon
T4536326,2022-11-02 10:18:47.610971,P4492,Chair,Home Goods,156.38,1,276.79,S14,New York,C36945,32,F,Debit Card,1.77,True,False,Morning
T1635626,2023-06-07 15:16:06.302107,P2433,Fruits,Groceries,7.04,1,7.74,S3,New York,C33329,30,F,Debit Card,1.1,True,False,Afternoon
T6308382,2022-10-28 15:48:34.669797,P1276,Vegetables,Groceries,12.5,3,36.75,S13,New York,C80101,29,M,Credit Card,0.98,False,False,Afternoon
T9436204,2023-01-10 10:28:19.466823,P2738,Milk,Groceries,11.58,5,52.69,S10,Chicago,C89503,43,M,Credit Card,0.91,False,False,Morning
T7559766,2023-04-30 18:11:27.944881,P9941,Fruits,Groceries,6.34,1,6.28,S10,Los Angeles,C49066,38,M,Debit Card,0.99,False,True,Evening
T7611593,2022-01-10 10:16:56.577341,P9800,Bedding,Home Goods,431.6,1,461.81,S18,New York,C49936,28,M,Credit Card,1.07,True,False,Morning
T4042682,2022-10-24 19:03:54.661144,P1891,Eggs,Groceries,3.17,5,14.74,S18,Houston,C94498,43,M,Debit Card,0.93,True,False,Evening
T4934808,2023-05-03 09:41:16.389960,P2639,Smartphone,Electronics,450.96,1,459.98,S10,Miami,C19149,38,M,Cash,1.02,False,False,Morning
T8185805,2023-04-24 15:31:51.984455,P3762,Sneakers,Clothing,136.99,5,637.0,S1,Chicago,C42266,43,F,Debit Card,0.93,False,False,Afternoon
T8765307,2022-11-24 08:17:07.201721,P8296,Fruits,Groceries,4.87,3,18.7,S12,Chicago,C73828,41,F,Debit Card,1.28,False,False,Morning
T2282825,2023-09-16 12:33:38.103208,P2235,Smartwatch,Electronics,182.55,3,585.99,S1,Miami,C92788,26,M,Credit Card,1.07,True,True,Afternoon
T3493647,2022-11-05 16:49:24.690275,P6993,Milk,Groceries,8.72,5,75.86,S13,Los Angeles,C87280,29,F,Debit Card,1.74,False,True,Afternoon
T3782393,2022-09-12 14:01:25.676299,P9423,Tablet,Electronics,681.33,1,660.89,S5,Houston,C30869,42,F,Credit Card,0.97,True,False,Afternoon
T2054635,2022-03-28 12:34:21.684427,P5331,Chair,Home Goods,373.24,1,362.04,S12,Los Angeles,C15610,41,F,Debit Card,0.97,False,False,Afternoon
T9747185,2023-04-08 18:58:32.327617,P5480,Fruits,Groceries,6.06,4,26.18,S9,Miami,C81349,34,M,Debit Card,1.08,True,True,Evening
T9663280,2022-09-17 16:41:08.682914,P7649,Sneakers,Clothing,135.87,1,135.87,S12,Chicago,C73813,36,F,Debit Card,1.0,False,True,Afternoon
T3640018,2022-05-22 10:32:08.805527,P6934,Cookware,Home Goods,99.49,1,99.49,S20,New York,C96652,47,M,Credit Card,1.0,False,True,Morning
T3145556,2023-09-06 15:46:05.395021,P3639,Tablet,Electronics,770.63,1,793.75,S5,Miami,C15136,29,M,Cash,1.03,False,False,Afternoon
T1312392,2023-08-17 14:22:45.911915,P5644,Laptop,Electronics,461.56,1,544.64,S3,Los Angeles,C68877,40,F,Debit Card,1.18,False,False,Afternoon
T4051509,2022-07-12 08:50:37.035380,P9369,Jacket,Clothing,46.55,4,193.65,S9,Los Angeles,C99861,32,F,Credit Card,1.04,False,False,Morning
T9461748,2023-12-01 17:38:41.729813,P7877,Bread,Groceries,6.29,2,15.98,S5,Miami,C22622,32,F,Credit Card,1.27,False,False,Afternoon
T8239315,2022-11-02 10:56:38.328440,P9553,Vegetables,Groceries,10.38,1,15.47,S14,Chicago,C15693,45,F,Debit Card,1.49,True,False,Morning
T2639417,2022-01-16 16:14:28.971408,P7971,Cookware,Home Goods,398.99,1,406.97,S5,Chicago,C72539,43,F,Debit Card,1.02,False,True,Afternoon
T9766777,2022-03-11 11:18:50.646733,P2930,Vegetables,Groceries,6.72,2,12.1,S17,New York,C59155,43,M,Debit Card,0.9,False,False,Morning
T9994347,2023-12-16 10:32:01.175955,P7939,Eggs,Groceries,6.72,1,8.67,S19,Chicago,C90200,48,M,Credit Card,1.29,False,True,Morning
T6144785,2022-09-08 16:48:56.410825,P6641,Smartwatch,Electronics,1197.3,1,1161.38,S13,Los Angeles,C96413,35,M,Credit Card,0.97,False,False,Afternoon
T1873301,2023-11-15 13:28:45.687146,P3633,Bread,Groceries,2.4,5,17.28,S13,New York,C21939,41,F,Cash,1.44,False,False,Afternoon
T7447920,2022-06-14 16:21:39.407650,P7564,Sneakers,Clothing,95.54,1,86.94,S20,Miami,C47548,31,F,Debit Card,0.91,False,False,Afternoon
T4267304,2022-10-06 10:49:55.642793,P1550,Fruits,Groceries,7.15,2,15.3,S20,Miami,C77608,38,F,Debit Card,1.07,False,False,Morning
T7629401,2023-07-17 12:43:02.794225,P7642,Laptop,Electronics,1017.03,3,2532.4,S19,Los Angeles,C77861,33,M,Credit Card,0.83,False,False,Afternoon
T5639031,2023-06-07 08:14:25.344173,P4707,Milk,Groceries,8.69,5,50.84,S20,Los Angeles,C69606,35,F,Cash,1.17,False,False,Morning
T9611521,2023-05-23 10:16:40.148646,P5222,Smartwatch,Electronics,249.05,1,249.05,S18,Miami,C42786,40,M,Debit Card,1.0,False,False,Morning
T9086117,2022-04-23 16:36:15.810862,P2904,Jeans,Clothing,155.13,4,645.34,S9,New York,C60157,26,F,Debit Card,1.04,False,True,Afternoon
T2560439,2023-03-15 13:43:41.988797,P7536,Eggs,Groceries,5.42,3,16.26,S11,New York,C82686,55,M,Cash,1.0,True,False,Afternoon
T4469169,2023-08-29 17:20:46.042523,P4755,Sneakers,Clothing,55.06,2,110.12,S7,Los Angeles,C91080,24,F,Credit Card,1.0,True,False,Afternoon
T1709057,2022-02-09 11:53:09.772907,P8901,Milk,Groceries,13.88,4,56.63,S12,Miami,C51342,22,F,Credit Card,1.02,False,False,Morning
T4726098,2022-07-28 11:46:59.673346,P3101,Decor,Home Goods,437.01,1,520.04,S2,Miami,C65466,46,M,Credit Card,1.19,False,False,Morning
T1141240,2023-01-22 18:02:47.050065,P1193,Jacket,Clothing,121.92,2,241.4,S7,Houston,C86153,42,M,Credit Card,0.99,True,True,Evening
T4085559,2022-11-25 15:39:26.559911,P9171,Chair,Home Goods,283.31,2,770.6,S14,Los Angeles,C64931,41,M,Debit Card,1.36,False,False,Afternoon
T2675536,2023-12-21 13:20:23.171621,P5422,Jacket,Clothing,66.73,2,205.53,S8,Miami,C66651,41,F,Cash,1.54,False,False,Afternoon
T9673937,2023-10-24 13:09:53.176137,P9748,Bread,Groceries,7.62,1,7.16,S11,Houston,C49326,34,F,Credit Card,0.94,False,False,Afternoon
